TITLE="Layer_4"
VARIABLES="Time [s]"
"Flow Rate IN [m^3/s]"
"Flow Rate OUT [m^3/s]"
"Net Flow Rate [m^3/s]"
"Net Cumulated Volume [m^3]"
ZONE T="Flow Budget Zone#4"
 0.3000000000000000E+03  0.9939168890833164E-07  0.6005414368296844E-07  0.3933754522536320E-07  0.5900631783804479E-05
 0.6000000000000000E+03  0.1529394557139136E-06  0.4840957444919559E-07  0.1045298812647180E-06  0.2748074575731666E-04
 0.9000000000000000E+03  0.1872765890182802E-06  0.2980770572288461E-07  0.1574688832953956E-06  0.6678056044133370E-04
 0.1200000000000000E+04  0.2046507587367198E-06  0.1408600309088298E-07  0.1905647556458369E-06  0.1189856062825186E-03
 0.1500000000000000E+04  0.2123411020433163E-06  0.1025943272611046E-08  0.2113151587707052E-06  0.1792675934449999E-03
 0.1800000000000000E+04  0.2268078400870417E-06  0.0000000000000000E+00  0.2268078400870417E-06  0.2449860432736619E-03
 0.2100000000000000E+04  0.2409596400147892E-06  0.0000000000000000E+00  0.2409596400147892E-06  0.3151511652889366E-03
 0.2400000000000000E+04  0.2568773846305848E-06  0.0000000000000000E+00  0.2568773846305848E-06  0.3898267189857427E-03
 0.2700000000000000E+04  0.2759957602824366E-06  0.0000000000000000E+00  0.2759957602824366E-06  0.4697576907226960E-03
 0.3000000000000000E+04  0.2983943432371039E-06  0.0000000000000000E+00  0.2983943432371039E-06  0.5559162062506271E-03
 0.3300000000000000E+04  0.3239955398939880E-06  0.0000000000000000E+00  0.3239955398939880E-06  0.6492746887202909E-03
 0.3600000000000000E+04  0.3523745880666191E-06  0.0000000000000000E+00  0.3523745880666191E-06  0.7507302079143819E-03
 0.3900000000000000E+04  0.3828961091896705E-06  0.0000000000000000E+00  0.3828961091896705E-06  0.8610208125028253E-03
 0.4200000000000000E+04  0.4148702735071890E-06  0.0000000000000000E+00  0.4148702735071890E-06  0.9806857699073543E-03
 0.4500000000000000E+04  0.4476643926774345E-06  0.0000000000000000E+00  0.4476643926774345E-06  0.1110065969835048E-02
 0.4800000000000000E+04  0.4806848921371534E-06  0.0000000000000000E+00  0.4806848921371534E-06  0.1249318362557236E-02
 0.5100000000000000E+04  0.5135508156058814E-06  0.0000000000000000E+00  0.5135508156058814E-06  0.1398453718718691E-02
 0.5400000000000000E+04  0.5460109951889355E-06  0.0000000000000000E+00  0.5460109951889355E-06  0.1557387990337914E-02
 0.5700000000000000E+04  0.5777846606960828E-06  0.0000000000000000E+00  0.5777846606960828E-06  0.1725957338720666E-02
 0.6000000000000000E+04  0.6085234378125896E-06  0.0000000000000000E+00  0.6085234378125896E-06  0.1903903553496967E-02
 0.6300000000000000E+04  0.6378607858988864E-06  0.0000000000000000E+00  0.6378607858988864E-06  0.2090861187053689E-02
 0.6600000000000000E+04  0.6654694562987129E-06  0.0000000000000000E+00  0.6654694562987129E-06  0.2286360723383329E-02
 0.6900000000000000E+04  0.6910941536198480E-06  0.0000000000000000E+00  0.6910941536198480E-06  0.2489845264871113E-02
 0.7200000000000000E+04  0.7145601207842611E-06  0.0000000000000000E+00  0.7145601207842611E-06  0.2700693406031729E-02
 0.7500000000000000E+04  0.7357674649668072E-06  0.0000000000000000E+00  0.7357674649668072E-06  0.2918242543894389E-02
 0.7800000000000000E+04  0.7546794245059680E-06  0.0000000000000000E+00  0.7546794245059680E-06  0.3141809577315306E-02
 0.8100000000000000E+04  0.7713093405204536E-06  0.0000000000000000E+00  0.7713093405204536E-06  0.3370707892069269E-02
 0.8400000000000000E+04  0.7857085736953239E-06  0.0000000000000000E+00  0.7857085736953239E-06  0.3604260579201636E-02
 0.8700000000000000E+04  0.7979561865610271E-06  0.0000000000000000E+00  0.7979561865610271E-06  0.3841810293240088E-02
 0.9000000000000000E+04  0.8081505243962749E-06  0.0000000000000000E+00  0.8081505243962749E-06  0.4082726299883684E-02
 0.9300000000000000E+04  0.8164025364364077E-06  0.0000000000000000E+00  0.8164025364364077E-06  0.4326409259008586E-02
 0.9600000000000000E+04  0.8228305824804788E-06  0.0000000000000000E+00  0.8228305824804788E-06  0.4572294226846119E-02
 0.9900000000000000E+04  0.8275564610501281E-06  0.0000000000000000E+00  0.8275564610501281E-06  0.4819852283375710E-02
 0.1020000000000000E+05  0.8307024200252791E-06  0.0000000000000000E+00  0.8307024200252791E-06  0.5068591115537022E-02
 0.1050000000000000E+05  0.8323889472898027E-06  0.0000000000000000E+00  0.8323889472898027E-06  0.5318054820634284E-02
 0.1080000000000000E+05  0.8327331741615545E-06  0.0000000000000000E+00  0.8327331741615545E-06  0.5567823138851988E-02
 0.1110000000000000E+05  0.8318477571219818E-06  0.0000000000000000E+00  0.8318477571219818E-06  0.5817510278544518E-02
 0.1140000000000000E+05  0.8298401298195284E-06  0.0000000000000000E+00  0.8298401298195284E-06  0.6066763461585745E-02
 0.1170000000000000E+05  0.8268120398479567E-06  0.0000000000000000E+00  0.8268120398479567E-06  0.6315261287035867E-02
 0.1200000000000000E+05  0.8228593028821325E-06  0.0000000000000000E+00  0.8228593028821325E-06  0.6562711988445381E-02
 0.1230000000000000E+05  0.8180717202733068E-06  0.0000000000000000E+00  0.8180717202733068E-06  0.6808851641918696E-02
 0.1260000000000000E+05  0.8125331190823052E-06  0.0000000000000000E+00  0.8125331190823052E-06  0.7053442367822038E-02
 0.1290000000000000E+05  0.8063214808055641E-06  0.0000000000000000E+00  0.8063214808055641E-06  0.7296270557805219E-02
 0.1320000000000000E+05  0.7995091337661427E-06  0.0000000000000000E+00  0.7995091337661427E-06  0.7537145149990975E-02
 0.1350000000000000E+05  0.7921635275458223E-06  0.0000000000000000E+00  0.7921635275458223E-06  0.7775896049187769E-02
 0.1380000000000000E+05  0.7843442873120500E-06  0.0000000000000000E+00  0.7843442873120500E-06  0.8012372221416450E-02
 0.1410000000000000E+05  0.7761116866651592E-06  0.0000000000000000E+00  0.7761116866651592E-06  0.8246440617513031E-02
 0.1440000000000000E+05  0.7675161366944611E-06  0.0000000000000000E+00  0.7675161366944611E-06  0.8477984791016973E-02
 0.1470000000000000E+05  0.7586066436622471E-06  0.0000000000000000E+00  0.7586066436622471E-06  0.8706903208070479E-02
 0.1500000000000000E+05  0.7494281102197488E-06  0.0000000000000000E+00  0.7494281102197488E-06  0.8933108421152780E-02
 0.1530000000000000E+05  0.7400217960196702E-06  0.0000000000000000E+00  0.7400217960196702E-06  0.9156525907088693E-02
 0.1560000000000000E+05  0.7304255537342612E-06  0.0000000000000000E+00  0.7304255537342612E-06  0.9377093009551783E-02
 0.1590000000000000E+05  0.7206739892425700E-06  0.0000000000000000E+00  0.7206739892425700E-06  0.9594757940998308E-02
