TITLE="Layer_4"
VARIABLES="Time [s]"
"Flow Rate IN [m^3/s]"
"Flow Rate OUT [m^3/s]"
"Net Flow Rate [m^3/s]"
"Net Cumulated Volume [m^3]"
ZONE T="Flow Budget Zone#4"
 0.1260000000000000E+05  0.2216952167058151E-06  0.0000000000000000E+00  0.2216952167058151E-06  0.3985535233434530E-02
 0.1290000000000000E+05  0.2140872271971805E-06  0.0000000000000000E+00  0.2140872271971805E-06  0.4050902600019979E-02
 0.1320000000000000E+05  0.2066865955539484E-06  0.0000000000000000E+00  0.2066865955539484E-06  0.4114018673432649E-02
 0.1350000000000000E+05  0.1994961519517741E-06  0.0000000000000000E+00  0.1994961519517741E-06  0.4174946085558507E-02
 0.1380000000000000E+05  0.1925172062583995E-06  0.0000000000000000E+00  0.1925172062583995E-06  0.4233748089290033E-02
 0.1410000000000000E+05  0.1857497853153498E-06  0.0000000000000000E+00  0.1857497853153498E-06  0.4290488138026095E-02
 0.1440000000000000E+05  0.1791928400441713E-06  0.0000000000000000E+00  0.1791928400441713E-06  0.4345229531830024E-02
 0.1470000000000000E+05  0.1728444254488876E-06  0.0000000000000000E+00  0.1728444254488876E-06  0.4398035121653983E-02
 0.1500000000000000E+05  0.1667018566364195E-06  0.0000000000000000E+00  0.1667018566364195E-06  0.4448967063966779E-02
 0.1530000000000000E+05  0.1607618436907791E-06  0.0000000000000000E+00  0.1607618436907791E-06  0.4498086619015859E-02
 0.1560000000000000E+05  0.1550206079806686E-06  0.0000000000000000E+00  0.1550206079806686E-06  0.4545453986766576E-02
 0.1590000000000000E+05  0.1494739820372820E-06  0.0000000000000000E+00  0.1494739820372820E-06  0.4591128175269269E-02
 0.1620000000000000E+05  0.1441174955295316E-06  0.0000000000000000E+00  0.1441174955295316E-06  0.4635166896904291E-02
 0.1650000000000000E+05  0.1389464482910545E-06  0.0000000000000000E+00  0.1389464482910545E-06  0.4677626488477379E-02
 0.1680000000000000E+05  0.1339559729086697E-06  0.0000000000000000E+00  0.1339559729086697E-06  0.4718561851657338E-02
 0.1710000000000000E+05  0.1291410877376961E-06  0.0000000000000000E+00  0.1291410877376961E-06  0.4758026410754293E-02
 0.1740000000000000E+05  0.1244967416836896E-06  0.0000000000000000E+00  0.1244967416836896E-06  0.4796072085167501E-02
 0.1770000000000000E+05  0.1200178522282191E-06  0.0000000000000000E+00  0.1200178522282191E-06  0.4832749274254287E-02
 0.1800000000000000E+05  0.1156993368818152E-06  0.0000000000000000E+00  0.1156993368818152E-06  0.4868106852620792E-02
 0.1830000000000000E+05  0.1115361397698950E-06  0.0000000000000000E+00  0.1115361397698950E-06  0.4902192174118549E-02
 0.1860000000000000E+05  0.1075232534755190E-06  0.0000000000000000E+00  0.1075232534755190E-06  0.4935051083105361E-02
 0.1890000000000000E+05  0.1036557369638827E-06  0.0000000000000000E+00  0.1036557369638827E-06  0.4966727931671272E-02
 0.1920000000000000E+05  0.9992873038965836E-07  0.0000000000000000E+00  0.9992873038965836E-07  0.4997265601774303E-02
 0.1950000000000000E+05  0.9633746660855209E-07  0.0000000000000000E+00  0.9633746660855209E-07  0.5026705531324034E-02
 0.1980000000000000E+05  0.9287728067810001E-07  0.0000000000000000E+00  0.9287728067810001E-07  0.5055087743417033E-02
 0.2010000000000000E+05  0.8954361689443840E-07  0.0000000000000000E+00  0.8954361689443840E-07  0.5082450878052913E-02
 0.2040000000000000E+05  0.8633203437986153E-07  0.0000000000000000E+00  0.8633203437986153E-07  0.5108832225744058E-02
 0.2070000000000000E+05  0.8323821085698369E-07  0.0000000000000000E+00  0.8323821085698369E-07  0.5134267762529584E-02
 0.2100000000000000E+05  0.8025794531132285E-07  0.0000000000000000E+00  0.8025794531132285E-07  0.5158792185954830E-02
 0.2130000000000000E+05  0.7738715953398481E-07  0.0000000000000000E+00  0.7738715953398481E-07  0.5182438951681626E-02
 0.2160000000000000E+05  0.7462189878466646E-07  0.0000000000000000E+00  0.7462189878466646E-07  0.5205240310429423E-02
 0.2190000000000000E+05  0.7195833161068878E-07  0.0000000000000000E+00  0.7195833161068878E-07  0.5227227344988727E-02
 0.2220000000000000E+05  0.6939274907944955E-07  0.0000000000000000E+00  0.6939274907944955E-07  0.5248430007092248E-02
 0.2250000000000000E+05  0.6692156357888913E-07  0.0000000000000000E+00  0.6692156357888913E-07  0.5268877153990999E-02
 0.2280000000000000E+05  0.6454130702526360E-07  0.0000000000000000E+00  0.6454130702526360E-07  0.5288596584581621E-02
 0.2310000000000000E+05  0.6224862892730183E-07  0.0000000000000000E+00  0.6224862892730183E-07  0.5307615074974507E-02
 0.2340000000000000E+05  0.6004029391343843E-07  0.0000000000000000E+00  0.6004029391343843E-07  0.5325958413400618E-02
 0.2370000000000000E+05  0.5791317929292809E-07  0.0000000000000000E+00  0.5791317929292809E-07  0.5343651434381573E-02
 0.2400000000000000E+05  0.5586427227744200E-07  0.0000000000000000E+00  0.5586427227744200E-07  0.5360718052117129E-02
 0.2430000000000000E+05  0.5389066724839045E-07  0.0000000000000000E+00  0.5389066724839045E-07  0.5377181293046003E-02
 0.2460000000000000E+05  0.5198956272533097E-07  0.0000000000000000E+00  0.5198956272533097E-07  0.5393063327542061E-02
 0.2490000000000000E+05  0.5015825846473813E-07  0.0000000000000000E+00  0.5015825846473813E-07  0.5408385500720572E-02
 0.2520000000000000E+05  0.4839415235118939E-07  0.0000000000000000E+00  0.4839415235118939E-07  0.5423168362342961E-02
 0.2550000000000000E+05  0.4669473742522810E-07  0.0000000000000000E+00  0.4669473742522810E-07  0.5437431695809423E-02
 0.2580000000000000E+05  0.4505759897989719E-07  0.0000000000000000E+00  0.4505759897989719E-07  0.5451194546270193E-02
 0.2610000000000000E+05  0.4348041132287781E-07  0.0000000000000000E+00  0.4348041132287781E-07  0.5464475247815609E-02
 0.2640000000000000E+05  0.4196093511753772E-07  0.0000000000000000E+00  0.4196093511753772E-07  0.5477291449781672E-02
 0.2670000000000000E+05  0.4049701414657423E-07  0.0000000000000000E+00  0.4049701414657423E-07  0.5489660142171288E-02
 0.2700000000000000E+05  0.3908657266414855E-07  0.0000000000000000E+00  0.3908657266414855E-07  0.5501597680192896E-02
 0.2730000000000000E+05  0.3772761255523547E-07  0.0000000000000000E+00  0.3772761255523547E-07  0.5513119807975804E-02
 0.2760000000000000E+05  0.3641821060679489E-07  0.0000000000000000E+00  0.3641821060679489E-07  0.5524241681450108E-02
 0.2790000000000000E+05  0.3515651570567841E-07  0.0000000000000000E+00  0.3515651570567841E-07  0.5534977890396979E-02
 0.2820000000000000E+05  0.3394074650522297E-07  0.0000000000000000E+00  0.3394074650522297E-07  0.5545342479728614E-02
 0.2850000000000000E+05  0.3276918855502889E-07  0.0000000000000000E+00  0.3276918855502889E-07  0.5555348969987653E-02
 0.2880000000000000E+05  0.3164019214976722E-07  0.0000000000000000E+00  0.3164019214976722E-07  0.5565010377093372E-02
 0.2910000000000000E+05  0.3055216977958350E-07  0.0000000000000000E+00  0.3055216977958350E-07  0.5574339231382774E-02
 0.2940000000000000E+05  0.2950359388208582E-07  0.0000000000000000E+00  0.2950359388208582E-07  0.5583347595932025E-02
 0.2970000000000000E+05  0.2849299466984765E-07  0.0000000000000000E+00  0.2849299466984765E-07  0.5592047084214815E-02
 0.3000000000000000E+05  0.2751895778061646E-07  0.0000000000000000E+00  0.2751895778061646E-07  0.5600448877082384E-02
 0.3030000000000000E+05  0.2681379911959351E-07  0.0000000000000000E+00  0.2681379911959351E-07  0.5608598790617416E-02
 0.3060000000000000E+05  0.2591302153217190E-07  0.0000000000000000E+00  0.2591302153217190E-07  0.5616507813715180E-02
 0.3090000000000000E+05  0.2501351843852578E-07  0.0000000000000000E+00  0.2501351843852578E-07  0.5624146794710785E-02
 0.3120000000000000E+05  0.2415122803524697E-07  0.0000000000000000E+00  0.2415122803524697E-07  0.5631521506681851E-02
 0.3150000000000000E+05  0.2332850323238434E-07  0.0000000000000000E+00  0.2332850323238434E-07  0.5638643466371995E-02
 0.3180000000000000E+05  0.2254216736404413E-07  0.0000000000000000E+00  0.2254216736404413E-07  0.5645524066961460E-02
 0.3210000000000000E+05  0.2178885698267147E-07  0.0000000000000000E+00  0.2178885698267147E-07  0.5652173720613467E-02
 0.3240000000000000E+05  0.2106581203219378E-07  0.0000000000000000E+00  0.2106581203219378E-07  0.5658601920965697E-02
 0.3270000000000000E+05  0.2037083209962284E-07  0.0000000000000000E+00  0.2037083209962284E-07  0.5664817417585470E-02
 0.3300000000000000E+05  0.1970213033462788E-07  0.0000000000000000E+00  0.1970213033462788E-07  0.5670828361950608E-02
 0.3330000000000000E+05  0.1905821383627255E-07  0.0000000000000000E+00  0.1905821383627255E-07  0.5676642413576243E-02
 0.3360000000000000E+05  0.1843779981976538E-07  0.0000000000000000E+00  0.1843779981976538E-07  0.5682266815624649E-02
 0.3390000000000000E+05  0.1783975937951648E-07  0.0000000000000000E+00  0.1783975937951648E-07  0.5687708449504541E-02
 0.3420000000000000E+05  0.1726307974941519E-07  0.0000000000000000E+00  0.1726307974941519E-07  0.5692973875373881E-02
 0.3450000000000000E+05  0.1670683826590462E-07  0.0000000000000000E+00  0.1670683826590462E-07  0.5698069363076179E-02
 0.3480000000000000E+05  0.1617018419486946E-07  0.0000000000000000E+00  0.1617018419486946E-07  0.5703000916445294E-02
 0.3510000000000000E+05  0.1565232612968305E-07  0.0000000000000000E+00  0.1565232612968305E-07  0.5707774292993977E-02
 0.3540000000000000E+05  0.1515252236116110E-07  0.0000000000000000E+00  0.1515252236116110E-07  0.5712395020267604E-02
 0.3570000000000000E+05  0.1467007405764537E-07  0.0000000000000000E+00  0.1467007405764537E-07  0.5716868409730425E-02
 0.3600000000000000E+05  0.1420431980736036E-07  0.0000000000000000E+00  0.1420431980736036E-07  0.5721199568810176E-02
 0.3630000000000000E+05  0.1375463152212132E-07  0.0000000000000000E+00  0.1375463152212132E-07  0.5725393411509598E-02
 0.3660000000000000E+05  0.1332041116551021E-07  0.0000000000000000E+00  0.1332041116551021E-07  0.5729454667912743E-02
 0.3690000000000000E+05  0.1290108807484218E-07  0.0000000000000000E+00  0.1290108807484218E-07  0.5733387892798795E-02
 0.3720000000000000E+05  0.1249611674765839E-07  0.0000000000000000E+00  0.1249611674765839E-07  0.5737197473522171E-02
 0.3750000000000000E+05  0.1210497505473040E-07  0.0000000000000000E+00  0.1210497505473040E-07  0.5740887637292529E-02
 0.3780000000000000E+05  0.1172716247949211E-07  0.0000000000000000E+00  0.1172716247949211E-07  0.5744462457922662E-02
 0.3810000000000000E+05  0.1136219910420220E-07  0.0000000000000000E+00  0.1136219910420220E-07  0.5747925862160217E-02
 0.3840000000000000E+05  0.1100962401425615E-07  0.0000000000000000E+00  0.1100962401425615E-07  0.5751281635627986E-02
 0.3870000000000000E+05  0.1066899454386602E-07  0.0000000000000000E+00  0.1066899454386602E-07  0.5754533428411704E-02
 0.3900000000000000E+05  0.1033988520589876E-07  0.0000000000000000E+00  0.1033988520589876E-07  0.5757684760374168E-02
 0.3930000000000000E+05  0.1002188678332833E-07  0.0000000000000000E+00  0.1002188678332833E-07  0.5760739026172552E-02
 0.3960000000000000E+05  0.9714605688404456E-08  0.0000000000000000E+00  0.9714605688404456E-08  0.5763699500043312E-02
 0.3990000000000000E+05  0.9417663110469700E-08  0.0000000000000000E+00  0.9417663110469700E-08  0.5766569340363143E-02
 0.4020000000000000E+05  0.9130694405404586E-08  0.0000000000000000E+00  0.9130694405404586E-08  0.5769351593990524E-02
 0.4050000000000000E+05  0.8853348514291934E-08  0.0000000000000000E+00  0.8853348514291934E-08  0.5772049200428479E-02
 0.4080000000000000E+05  0.8585287329239909E-08  0.0000000000000000E+00  0.8585287329239909E-08  0.5774664995805008E-02
 0.4110000000000000E+05  0.8326185113266093E-08  0.0000000000000000E+00  0.8326185113266093E-08  0.5777201716671385E-02
 0.4140000000000000E+05  0.8075728156903554E-08  0.0000000000000000E+00  0.8075728156903554E-08  0.5779662003661910E-02
 0.4170000000000000E+05  0.7833614127286518E-08  0.0000000000000000E+00  0.7833614127286518E-08  0.5782048405004538E-02
 0.4200000000000000E+05  0.7599551654947369E-08  0.0000000000000000E+00  0.7599551654947369E-08  0.5784363379871873E-02
 0.4230000000000000E+05  0.7373259993661771E-08  0.0000000000000000E+00  0.7373259993661771E-08  0.5786609301619164E-02
 0.4260000000000000E+05  0.7154468454698419E-08  0.0000000000000000E+00  0.7154468454698419E-08  0.5788788460886418E-02
 0.4290000000000000E+05  0.6942916229809486E-08  0.0000000000000000E+00  0.6942916229809486E-08  0.5790903068589094E-02
 0.4320000000000000E+05  0.6738351705770900E-08  0.0000000000000000E+00  0.6738351705770900E-08  0.5792955258779432E-02
