TITLE="Layer_1"
VARIABLES="Time [s]"
"Flow Rate IN [m^3/s]"
"Flow Rate OUT [m^3/s]"
"Net Flow Rate [m^3/s]"
"Net Cumulated Volume [m^3]"
ZONE T="Flow Budget Zone#1"
 0.9000000000000000E+04  0.0000000000000000E+00  0.1702861776264118E-02 -0.1702861776264118E-02 -0.2031946044530698E+02
 0.9300000000000000E+04  0.0000000000000000E+00  0.1691216139344621E-02 -0.1691216139344621E-02 -0.2082857213264829E+02
 0.9600000000000000E+04  0.0000000000000000E+00  0.1680172339386551E-02 -0.1680172339386551E-02 -0.2133428040445797E+02
 0.9900000000000000E+04  0.0000000000000000E+00  0.1669687450756210E-02 -0.1669687450756210E-02 -0.2183675937297938E+02
 0.1020000000000000E+05  0.0000000000000000E+00  0.1659722592732821E-02 -0.1659722592732821E-02 -0.2233617087950273E+02
 0.1050000000000000E+05  0.0000000000000000E+00  0.1650242467338116E-02 -0.1650242467338116E-02 -0.2283266563851338E+02
 0.1080000000000000E+05  0.0000000000000000E+00  0.1641214955387639E-02 -0.1641214955387639E-02 -0.2332638425192224E+02
 0.1110000000000000E+05  0.0000000000000000E+00  0.1632610763826270E-02 -0.1632610763826270E-02 -0.2381745810980432E+02
 0.1140000000000000E+05  0.0000000000000000E+00  0.1624403117739505E-02 -0.1624403117739505E-02 -0.2430601019203919E+02
 0.1170000000000000E+05  0.0000000000000000E+00  0.1616567491066495E-02 -0.1616567491066495E-02 -0.2479215578336009E+02
 0.1200000000000000E+05  0.0000000000000000E+00  0.1609081370758173E-02 -0.1609081370758173E-02 -0.2527600311263379E+02
 0.1230000000000000E+05  0.0000000000000000E+00  0.1601924049821349E-02 -0.1601924049821349E-02 -0.2575765392572072E+02
 0.1260000000000000E+05  0.0000000000000000E+00  0.1595076445325681E-02 -0.1595076445325681E-02 -0.2623720399999277E+02
 0.1290000000000000E+05  0.0000000000000000E+00  0.1588520938009362E-02 -0.1588520938009362E-02 -0.2671474360749303E+02
 0.1320000000000000E+05  0.0000000000000000E+00  0.1582241230605710E-02 -0.1582241230605710E-02 -0.2719035793278529E+02
 0.1350000000000000E+05  0.0000000000000000E+00  0.1576222222425700E-02 -0.1576222222425700E-02 -0.2766412745074000E+02
 0.1380000000000000E+05  0.0000000000000000E+00  0.1570449898087106E-02 -0.1570449898087106E-02 -0.2813612826881692E+02
 0.1410000000000000E+05  0.0000000000000000E+00  0.1564911228579782E-02 -0.1564911228579782E-02 -0.2860643243781695E+02
 0.1440000000000000E+05  0.0000000000000000E+00  0.1559594083112054E-02 -0.1559594083112054E-02 -0.2907510823457073E+02
 0.1470000000000000E+05  0.0000000000000000E+00  0.1554487150399422E-02 -0.1554487150399422E-02 -0.2954222041959745E+02
 0.1500000000000000E+05  0.0000000000000000E+00  0.1549579868241026E-02 -0.1549579868241026E-02 -0.3000783047239351E+02
 0.1530000000000000E+05  0.0000000000000000E+00  0.1544862360385213E-02 -0.1544862360385213E-02 -0.3047199680668745E+02
 0.1560000000000000E+05  0.0000000000000000E+00  0.1540325379819522E-02 -0.1540325379819522E-02 -0.3093477496771816E+02
 0.1590000000000000E+05  0.0000000000000000E+00  0.1535960257734390E-02 -0.1535960257734390E-02 -0.3139621781335125E+02
 0.1620000000000000E+05  0.0000000000000000E+00  0.1531758857506994E-02 -0.1531758857506994E-02 -0.3185637568063745E+02
 0.1650000000000000E+05  0.0000000000000000E+00  0.1527713533136220E-02 -0.1527713533136220E-02 -0.3231529653923393E+02
 0.1680000000000000E+05  0.0000000000000000E+00  0.1523817091631004E-02 -0.1523817091631004E-02 -0.3277302613294902E+02
 0.1710000000000000E+05  0.0000000000000000E+00  0.1520062758916540E-02 -0.1520062758916540E-02 -0.3322960811053115E+02
 0.1740000000000000E+05  0.0000000000000000E+00  0.1516444148877177E-02 -0.1516444148877177E-02 -0.3368508414670021E+02
 0.1770000000000000E+05  0.0000000000000000E+00  0.1512955235199757E-02 -0.1512955235199757E-02 -0.3413949405431175E+02
 0.1800000000000000E+05  0.0000000000000000E+00  0.1509590325722603E-02 -0.1509590325722603E-02 -0.3459287588845011E+02
 0.1830000000000000E+05  0.0000000000000000E+00  0.1506344039029692E-02 -0.1506344039029692E-02 -0.3504526604316295E+02
 0.1860000000000000E+05  0.0000000000000000E+00  0.1503211283060039E-02 -0.1503211283060039E-02 -0.3549669934147641E+02
 0.1890000000000000E+05  0.0000000000000000E+00  0.1500187235528986E-02 -0.1500187235528986E-02 -0.3594720911926477E+02
 0.1920000000000000E+05  0.0000000000000000E+00  0.1497267325980664E-02 -0.1497267325980664E-02 -0.3639682730349121E+02
 0.1950000000000000E+05  0.0000000000000000E+00  0.1494447219312097E-02 -0.1494447219312097E-02 -0.3684558448528513E+02
 0.1980000000000000E+05  0.0000000000000000E+00  0.1491722800626186E-02 -0.1491722800626186E-02 -0.3729350998827587E+02
 0.2010000000000000E+05  0.0000000000000000E+00  0.1489090161287087E-02 -0.1489090161287087E-02 -0.3774063193256286E+02
 0.2040000000000000E+05  0.0000000000000000E+00  0.1486545586064999E-02 -0.1486545586064999E-02 -0.3818697729466567E+02
 0.2070000000000000E+05  0.0000000000000000E+00  0.1484085541269073E-02 -0.1484085541269073E-02 -0.3863257196376578E+02
 0.2100000000000000E+05  0.0000000000000000E+00  0.1481706663778629E-02 -0.1481706663778629E-02 -0.3907744079452294E+02
 0.2130000000000000E+05  0.0000000000000000E+00  0.1479405750891308E-02 -0.1479405750891308E-02 -0.3952160765672343E+02
 0.2160000000000000E+05  0.0000000000000000E+00  0.1477179750916024E-02 -0.1477179750916024E-02 -0.3996509548199453E+02
 0.2190000000000000E+05  0.0000000000000000E+00  0.1475025754445114E-02 -0.1475025754445114E-02 -0.4040792630779870E+02
 0.2220000000000000E+05  0.0000000000000000E+00  0.1472940986247366E-02 -0.1472940986247366E-02 -0.4085012131890257E+02
 0.2250000000000000E+05  0.0000000000000000E+00  0.1470922797728885E-02 -0.1470922797728885E-02 -0.4129170088649901E+02
 0.2280000000000000E+05  0.0000000000000000E+00  0.1468968659914240E-02 -0.1468968659914240E-02 -0.4173268460514548E+02
 0.2310000000000000E+05  0.0000000000000000E+00  0.1467076156904767E-02 -0.1467076156904767E-02 -0.4217309132766833E+02
 0.2340000000000000E+05  0.0000000000000000E+00  0.1465242979775161E-02 -0.1465242979775161E-02 -0.4261293919817032E+02
 0.2370000000000000E+05  0.0000000000000000E+00  0.1463466920873074E-02 -0.1463466920873074E-02 -0.4305224568326756E+02
 0.2400000000000000E+05  0.0000000000000000E+00  0.1461745868489658E-02 -0.1461745868489658E-02 -0.4349102760167197E+02
 0.2430000000000000E+05  0.0000000000000000E+00  0.1460077801872164E-02 -0.1460077801872164E-02 -0.4392930115222624E+02
 0.2460000000000000E+05  0.0000000000000000E+00  0.1458460786552093E-02 -0.1458460786552093E-02 -0.4436708194048988E+02
 0.2490000000000000E+05  0.0000000000000000E+00  0.1456892969964853E-02 -0.1456892969964853E-02 -0.4480438500396742E+02
 0.2520000000000000E+05  0.0000000000000000E+00  0.1455372577339194E-02 -0.1455372577339194E-02 -0.4524122483606303E+02
 0.2550000000000000E+05  0.0000000000000000E+00  0.1453897907836190E-02 -0.1453897907836190E-02 -0.4567761540883934E+02
 0.2580000000000000E+05  0.0000000000000000E+00  0.1452467330919816E-02 -0.1452467330919816E-02 -0.4611357019465274E+02
 0.2610000000000000E+05  0.0000000000000000E+00  0.1451079282942133E-02 -0.1451079282942133E-02 -0.4654910218673203E+02
 0.2640000000000000E+05  0.0000000000000000E+00  0.1449732263928021E-02 -0.1449732263928021E-02 -0.4698422391876255E+02
 0.2670000000000000E+05  0.0000000000000000E+00  0.1448424834545376E-02 -0.1448424834545376E-02 -0.4741894748353356E+02
 0.2700000000000000E+05  0.0000000000000000E+00  0.1447155613247802E-02 -0.1447155613247802E-02 -0.4785328455070254E+02
 0.2730000000000000E+05  0.0000000000000000E+00  0.1445923273578334E-02 -0.1445923273578334E-02 -0.4828724638372646E+02
 0.2760000000000000E+05  0.0000000000000000E+00  0.1444726541622868E-02 -0.1444726541622868E-02 -0.4872084385600665E+02
 0.2790000000000000E+05  0.0000000000000000E+00  0.1443564193603664E-02 -0.1443564193603664E-02 -0.4915408746629063E+02
 0.2820000000000000E+05  0.0000000000000000E+00  0.1442435053603523E-02 -0.1442435053603523E-02 -0.4958698735337170E+02
 0.2850000000000000E+05  0.0000000000000000E+00  0.1441337991412273E-02 -0.1441337991412273E-02 -0.5001955331012407E+02
 0.2880000000000000E+05  0.0000000000000000E+00  0.1440271920487536E-02 -0.1440271920487536E-02 -0.5045179479690905E+02
 0.2910000000000000E+05  0.0000000000000000E+00  0.1439235796022695E-02 -0.1439235796022695E-02 -0.5088372095438558E+02
 0.2940000000000000E+05  0.0000000000000000E+00  0.1438228613115273E-02 -0.1438228613115273E-02 -0.5131534061575628E+02
 0.2970000000000000E+05  0.0000000000000000E+00  0.1437249405029522E-02 -0.1437249405029522E-02 -0.5174666231847799E+02
 0.3000000000000000E+05  0.0000000000000000E+00  0.1436297241547259E-02 -0.1436297241547259E-02 -0.5217769431546451E+02
 0.3030000000000000E+05  0.0000000000000000E+00  0.1435412232372281E-02 -0.1435412232372281E-02 -0.5260845073655244E+02
 0.3060000000000000E+05  0.0000000000000000E+00  0.1434543611266927E-02 -0.1434543611266927E-02 -0.5303894411309832E+02
 0.3090000000000000E+05  0.0000000000000000E+00  0.1433694054874705E-02 -0.1433694054874705E-02 -0.5346917976301957E+02
 0.3120000000000000E+05  0.0000000000000000E+00  0.1432865100154437E-02 -0.1432865100154437E-02 -0.5389916363627394E+02
 0.3150000000000000E+05  0.0000000000000000E+00  0.1432057086368459E-02 -0.1432057086368459E-02 -0.5432890196425237E+02
 0.3180000000000000E+05  0.0000000000000000E+00  0.1431269791470917E-02 -0.1431269791470917E-02 -0.5475840099592828E+02
 0.3210000000000000E+05  0.0000000000000000E+00  0.1430502758126839E-02 -0.1430502758126839E-02 -0.5518766687836795E+02
 0.3240000000000000E+05  0.0000000000000000E+00  0.1429755436280457E-02 -0.1429755436280457E-02 -0.5561670560752904E+02
 0.3270000000000000E+05  0.0000000000000000E+00  0.1429027245402360E-02 -0.1429027245402360E-02 -0.5604552300978146E+02
 0.3300000000000000E+05  0.0000000000000000E+00  0.1428317602267729E-02 -0.1428317602267729E-02 -0.5647412473693198E+02
 0.3330000000000000E+05  0.0000000000000000E+00  0.1427625933502536E-02 -0.1427625933502536E-02 -0.5690251626729751E+02
 0.3360000000000000E+05  0.0000000000000000E+00  0.1426951681151946E-02 -0.1426951681151946E-02 -0.5733070290949568E+02
 0.3390000000000000E+05  0.0000000000000000E+00  0.1426294304952470E-02 -0.1426294304952470E-02 -0.5775868980741134E+02
 0.3420000000000000E+05  0.0000000000000000E+00  0.1425653283015496E-02 -0.1425653283015496E-02 -0.5818648194560654E+02
 0.3450000000000000E+05  0.0000000000000000E+00  0.1425028111741781E-02 -0.1425028111741781E-02 -0.5861408415482013E+02
 0.3480000000000000E+05  0.0000000000000000E+00  0.1424418305371042E-02 -0.1424418305371042E-02 -0.5904150111738705E+02
 0.3510000000000000E+05  0.0000000000000000E+00  0.1423823395369871E-02 -0.1423823395369871E-02 -0.5946873737249819E+02
 0.3540000000000000E+05  0.0000000000000000E+00  0.1423242929760595E-02 -0.1423242929760595E-02 -0.5989579732126776E+02
 0.3570000000000000E+05  0.0000000000000000E+00  0.1422676472441776E-02 -0.1422676472441776E-02 -0.6032268523159811E+02
 0.3600000000000000E+05  0.0000000000000000E+00  0.1422123602525877E-02 -0.1422123602525877E-02 -0.6074940524284326E+02
 0.3630000000000000E+05  0.0000000000000000E+00  0.1421583913704808E-02 -0.1421583913704808E-02 -0.6117596137027786E+02
 0.3660000000000000E+05  0.0000000000000000E+00  0.1421057013647398E-02 -0.1421057013647398E-02 -0.6160235750938070E+02
 0.3690000000000000E+05  0.0000000000000000E+00  0.1420542523429076E-02 -0.1420542523429076E-02 -0.6202859743994217E+02
 0.3720000000000000E+05  0.0000000000000000E+00  0.1420040076992612E-02 -0.1420040076992612E-02 -0.6245468483000542E+02
 0.3750000000000000E+05  0.0000000000000000E+00  0.1419549320638386E-02 -0.1419549320638386E-02 -0.6288062323965007E+02
 0.3780000000000000E+05  0.0000000000000000E+00  0.1419069912540984E-02 -0.1419069912540984E-02 -0.6330641612462698E+02
 0.3810000000000000E+05  0.0000000000000000E+00  0.1418601522291078E-02 -0.1418601522291078E-02 -0.6373206683985179E+02
 0.3840000000000000E+05  0.0000000000000000E+00  0.1418143830460032E-02 -0.1418143830460032E-02 -0.6415757864276446E+02
 0.3870000000000000E+05  0.0000000000000000E+00  0.1417696528185581E-02 -0.1417696528185581E-02 -0.6458295469656130E+02
 0.3900000000000000E+05  0.0000000000000000E+00  0.1417259316777038E-02 -0.1417259316777038E-02 -0.6500819807330569E+02
 0.3930000000000000E+05  0.0000000000000000E+00  0.1416831907338591E-02 -0.1416831907338591E-02 -0.6543331175692303E+02
 0.3960000000000000E+05  0.0000000000000000E+00  0.1416414020409506E-02 -0.1416414020409506E-02 -0.6585829864608525E+02
 0.3990000000000000E+05  0.0000000000000000E+00  0.1416005385619919E-02 -0.1416005385619919E-02 -0.6628316155698965E+02
 0.4020000000000000E+05  0.0000000000000000E+00  0.1415605741361739E-02 -0.1415605741361739E-02 -0.6670790322603690E+02
 0.4050000000000000E+05  0.0000000000000000E+00  0.1415214834473189E-02 -0.1415214834473189E-02 -0.6713252631241214E+02
 0.4080000000000000E+05  0.0000000000000000E+00  0.1414832419936507E-02 -0.1414832419936507E-02 -0.6755703340057359E+02
 0.4110000000000000E+05  0.0000000000000000E+00  0.1414458260588088E-02 -0.1414458260588088E-02 -0.6798142700265228E+02
 0.4140000000000000E+05  0.0000000000000000E+00  0.1414092126840359E-02 -0.1414092126840359E-02 -0.6840570956076655E+02
 0.4170000000000000E+05  0.0000000000000000E+00  0.1413733796414784E-02 -0.1413733796414784E-02 -0.6882988344925482E+02
 0.4200000000000000E+05  0.0000000000000000E+00  0.1413383054085455E-02 -0.1413383054085455E-02 -0.6925395097682986E+02
 0.4230000000000000E+05  0.0000000000000000E+00  0.1413039691432612E-02 -0.1413039691432612E-02 -0.6967791438865757E+02
 0.4260000000000000E+05  0.0000000000000000E+00  0.1412703506606061E-02 -0.1412703506606061E-02 -0.7010177586836338E+02
 0.4290000000000000E+05  0.0000000000000000E+00  0.1412374304097470E-02 -0.1412374304097470E-02 -0.7052553753996891E+02
 0.4320000000000000E+05  0.0000000000000000E+00  0.1412051894521573E-02 -0.1412051894521573E-02 -0.7094920146976176E+02
